Date,Open,High,Low,Close,Adj Close,Volume
6/25/2019,49.6075,49.814999,48.822498,48.8925,47.436615,84281200
6/26/2019,49.4425,50.247501,49.337502,49.9500,48.46262,104270000
6/27/2019,50.0725,50.392502,49.892502,49.9350,48.448071,83598800
6/28/2019,49.6700,49.875,49.262501,49.4800,48.006615,124442400
7/1/2019,50.7925,51.122501,50.162498,50.3875,48.887096,109012000
7/2/2019,50.3525,50.782501,50.34,50.6825,49.173298,67740800
7/3/2019,50.8200,51.110001,50.672501,51.1025,49.580795,45448000
7/5/2019,50.8375,51.27,50.724998,51.0575,49.537144,69062000
7/8/2019,50.2025,50.349998,49.602501,50.0050,48.51598,101354400
7/9/2019,49.8000,50.377499,49.702499,50.3100,48.81189,82312000
7/10/2019,50.4625,50.932499,50.389999,50.8075,49.294586,71588400
7/11/2019,50.8275,51.0975,50.427502,50.4375,48.935604,80767200
7/12/2019,50.6125,51,50.549999,50.8250,49.311562,70380800
7/15/2019,51.0225,51.467499,51,51.3025,49.774845,67789600
7/16/2019,51.1475,51.5275,50.875,51.1250,49.602631,67467200
7/17/2019,51.0125,51.272499,50.817501,50.8375,49.323689,56430000
7/18/2019,51.0000,51.470001,50.924999,51.4150,49.884003,74162400
7/19/2019,51.4475,51.625,50.59,50.6475,49.139343,83717200
7/22/2019,50.9125,51.807499,50.9025,51.8050,50.262383,89111600
7/23/2019,52.1150,52.227501,51.822498,52.2100,50.655323,73420800
7/24/2019,51.9175,52.287498,51.7925,52.1675,50.61409,59966400
7/25/2019,52.2225,52.310001,51.682499,51.7550,50.213875,55638400
7/26/2019,51.8700,52.432499,51.785,51.9350,50.388512,70475600
7/29/2019,52.1150,52.66,52.110001,52.4200,50.859062,86693600
7/30/2019,52.1900,52.540001,51.827499,52.1950,50.64077,135742800
7/31/2019,54.1050,55.342499,52.825001,53.2600,51.674049,277125600
8/1/2019,53.4750,54.5075,51.685001,52.1075,50.555878,216071600
8/2/2019,51.3825,51.607498,50.407501,51.0050,49.486206,163448400
8/5/2019,49.4975,49.662498,48.145,48.3350,46.895706,209572000
8/6/2019,49.0775,49.517502,48.509998,49.2500,47.783466,143299200
8/7/2019,48.8525,49.889999,48.455002,49.7600,48.278271,133457600
8/8/2019,50.0500,50.8825,49.8475,50.8575,49.34309,108038000
8/9/2019,50.3250,50.689999,49.822498,50.2475,48.936485,98478800
8/12/2019,49.9050,50.512501,49.787498,50.1200,48.812309,89927600
8/13/2019,50.2550,53.035,50.119999,52.2425,50.879436,188874000
8/14/2019,50.7900,51.610001,50.647499,50.6875,49.365005,146189600
8/15/2019,50.8650,51.285,49.9175,50.4350,49.119102,108909600
8/16/2019,51.0700,51.790001,50.959999,51.6250,50.278046,110481600
8/19/2019,52.6550,53.182499,52.5075,52.5875,51.215427,97654400
8/20/2019,52.7200,53.337502,52.580002,52.5900,51.217861,107537200
8/21/2019,53.2475,53.412498,52.900002,53.1600,51.772987,86141600
8/22/2019,53.2975,53.610001,52.6875,53.1150,51.729172,89014800
8/23/2019,52.3575,53.012501,50.25,50.6600,49.338226,187272000
8/26/2019,51.4650,51.797501,51.264999,51.6225,50.275616,104174400
8/27/2019,51.9650,52.137501,50.8825,51.0400,49.708309,103493200
8/28/2019,51.0250,51.43,50.830002,51.3825,50.041874,63755200
8/29/2019,52.1250,52.330002,51.665001,52.2525,50.889179,83962000
8/30/2019,52.5400,52.612499,51.799999,52.1850,50.823448,84573600
9/3/2019,51.6075,51.744999,51.055,51.4250,50.083263,80092000
9/4/2019,52.0975,52.369999,51.830002,52.2975,50.933006,76752400
9/5/2019,53.0000,53.4925,52.877499,53.3200,51.928822,95654800
9/6/2019,53.5125,53.605,53.127499,53.3150,51.92395,77449200
9/9/2019,53.7100,54.110001,52.767502,53.5425,52.145515,109237600
9/10/2019,53.4650,54.195,52.927502,54.1750,52.761509,127111600
9/11/2019,54.5175,55.927502,54.432499,55.8975,54.439072,177158400
9/12/2019,56.2000,56.605,55.715,55.7725,54.317333,128906800
9/13/2019,55.0000,55.197498,54.255001,54.6875,53.260639,159053200
9/16/2019,54.4325,55.032501,54.389999,54.9750,53.540649,84632400
9/17/2019,54.9900,55.205002,54.779999,55.1750,53.73542,73274800
9/18/2019,55.2650,55.712502,54.860001,55.6925,54.239426,101360000
9/19/2019,55.5025,55.939999,55.092499,55.2400,53.798729,88242400
9/20/2019,55.3450,55.639999,54.3675,54.4325,53.012299,221652400
9/23/2019,54.7375,54.959999,54.412498,54.6800,53.253338,76662000
9/24/2019,55.2575,55.622501,54.297501,54.4200,53.000114,124763200
9/25/2019,54.6375,55.375,54.285,55.2575,53.815769,87613600
9/26/2019,55.0000,55.235001,54.7075,54.9725,53.538216,75334000
9/27/2019,55.1350,55.240002,54.32,54.7050,53.277691,101408000
9/30/2019,55.2250,56.145,55.197498,55.9925,54.531586,103909600
10/1/2019,56.2675,57.055,56.049999,56.1475,54.682552,139223200
10/2/2019,55.7650,55.895,54.482498,54.7400,53.311779,138449200
10/3/2019,54.6075,55.240002,53.782501,55.2050,53.764652,114426000
10/4/2019,56.4100,56.872501,55.9725,56.7525,55.27177,138478800
10/7/2019,56.5675,57.482498,56.459999,56.7650,55.283936,122306000
10/8/2019,56.4550,57.014999,56.0825,56.1000,54.636288,111820000
10/9/2019,56.7575,56.947498,56.41,56.7575,55.276638,74770400
10/10/2019,56.9825,57.610001,56.825001,57.5225,56.021671,113013600
10/11/2019,58.2375,59.41,58.077499,59.0525,57.511761,166795600
10/14/2019,58.7250,59.532501,58.6675,58.9675,57.42897,96427600
10/15/2019,59.0975,59.412498,58.720001,58.8300,57.295067,87360000
10/16/2019,58.3425,58.810001,58.299999,58.5925,57.063759,73903200
10/17/2019,58.7725,59.037498,58.380001,58.8200,57.285324,67585200
10/18/2019,58.6475,59.395,58.572498,59.1025,57.560452,97433600
10/21/2019,59.3800,60.247501,59.330002,60.1275,58.558704,87247200
10/22/2019,60.2900,60.549999,59.904999,59.9900,58.424801,82293600
10/23/2019,60.5250,60.810001,60.305,60.7950,59.20879,75828800
10/24/2019,61.1275,61.200001,60.452499,60.8950,59.306187,69275200
10/25/2019,60.7900,61.682499,60.720001,61.6450,60.036613,73477200
10/28/2019,61.8550,62.3125,61.68,62.2625,60.637997,96572800
10/29/2019,62.2425,62.4375,60.642502,60.8225,59.235573,142839600
10/30/2019,61.1900,61.325001,60.302502,60.8150,59.228268,124522000
10/31/2019,61.8100,62.2925,59.314999,62.1900,60.567394,139162000
11/1/2019,62.3850,63.982498,62.290001,63.9550,62.286346,151125200
11/4/2019,64.3325,64.462502,63.845001,64.3750,62.695381,103272000
11/5/2019,64.2625,64.547501,64.080002,64.2825,62.605301,79897600
11/6/2019,64.1925,64.372498,63.842499,64.3100,62.63208,75864400
11/7/2019,64.6850,65.087502,64.527496,64.8575,63.354927,94940400
11/8/2019,64.6725,65.110001,64.212502,65.0350,63.52832,69986400
11/11/2019,64.5750,65.6175,64.57,65.5500,64.031395,81821200
11/12/2019,65.3875,65.697502,65.230003,65.4900,63.972782,87388800
11/13/2019,65.2825,66.195,65.267502,66.1175,64.585747,102734400
11/14/2019,65.9375,66.220001,65.525002,65.6600,64.138855,89182800
11/15/2019,65.9200,66.445,65.752502,66.4400,64.900772,100206400
11/18/2019,66.4500,66.857498,66.057503,66.7750,65.22802,86703200
11/19/2019,66.9750,67,66.347504,66.5725,65.030212,76167200
11/20/2019,66.3850,66.519997,65.099998,65.7975,64.273155,106234400
11/21/2019,65.9225,66.002502,65.294998,65.5025,63.985008,121395200
11/22/2019,65.6475,65.794998,65.209999,65.4450,63.928833,65325200
11/25/2019,65.6775,66.610001,65.629997,66.5925,65.049744,84020400
11/26/2019,66.7350,66.790001,65.625,66.0725,64.541801,105207600
11/27/2019,66.3950,66.995003,66.327499,66.9600,65.408722,65235600
11/29/2019,66.6500,67,66.474998,66.8125,65.264648,46617600
12/2/2019,66.8175,67.0625,65.862503,66.0400,64.51004,94487200
12/3/2019,64.5775,64.8825,64.072502,64.8625,63.359814,114430400
12/4/2019,65.2675,65.827499,65.169998,65.4350,63.919075,67181600
12/5/2019,65.9475,66.472504,65.682503,66.3950,64.856819,74424400
12/6/2019,66.8700,67.75,66.824997,67.6775,66.109604,106075600
12/9/2019,67.5000,67.699997,66.227501,66.7300,65.184059,128042400
12/10/2019,67.1500,67.517502,66.464996,67.1200,65.565033,90420400
12/11/2019,67.2025,67.775002,67.125,67.6925,66.124268,78756800
12/12/2019,66.9450,68.139999,66.830002,67.8650,66.292755,137310400
12/13/2019,67.8650,68.824997,67.732498,68.7875,67.193871,133587600
12/16/2019,69.2500,70.197502,69.245003,69.9650,68.344109,128186000
12/17/2019,69.8925,70.442497,69.699997,70.1025,68.478432,114158400
12/18/2019,69.9500,70.474998,69.779999,69.9350,68.314789,116028400
12/19/2019,69.8750,70.294998,69.737503,70.0050,68.383179,98369200
12/20/2019,70.5575,70.662498,69.639999,69.8600,68.241531,275978000
12/23/2019,70.1325,71.0625,70.092499,71.0000,69.355141,98572000
12/24/2019,71.1725,71.222504,70.730003,71.0675,69.421059,48478800
12/26/2019,71.2050,72.495003,71.175003,72.4775,70.798401,93121200
12/27/2019,72.7800,73.4925,72.029999,72.4500,70.771538,146266000
12/30/2019,72.3650,73.172501,71.305,72.8800,71.191566,144114400
12/31/2019,72.4825,73.419998,72.379997,73.4125,71.711739,100805600
1/2/2020,74.0600,75.150002,73.797501,75.0875,73.347923,135480400
1/3/2020,74.2875,75.144997,74.125,74.3575,72.634842,146322800
1/6/2020,73.4475,74.989998,73.1875,74.9500,73.213608,118387200
1/7/2020,74.9600,75.224998,74.370003,74.5975,72.869301,108872000
1/8/2020,74.2900,76.110001,74.290001,75.7975,74.041473,132079200
1/9/2020,76.8100,77.607498,76.550003,77.4075,75.614197,170108400
1/10/2020,77.6500,78.167503,77.0625,77.5825,75.785149,140644800
1/13/2020,77.9100,79.267502,77.787498,79.2400,77.404228,121532000
1/14/2020,79.1750,79.392502,78.042503,78.1700,76.359024,161954400
1/15/2020,77.9625,78.875,77.387497,77.8350,76.031792,121923600
1/16/2020,78.3975,78.925003,78.022499,78.8100,76.984207,108829200
1/17/2020,79.0675,79.684998,78.75,79.6825,77.836487,137816400
1/21/2020,79.2975,79.754997,79,79.1425,77.309006,110843200
1/22/2020,79.6450,79.997498,79.327499,79.4250,77.584961,101832400
1/23/2020,79.4800,79.889999,78.912498,79.8075,77.958611,104472000
1/24/2020,80.0625,80.832497,79.379997,79.5775,77.73391,146537600
1/27/2020,77.5150,77.942497,76.220001,77.2375,75.448128,161940000
1/28/2020,78.1500,79.599998,78.047501,79.4225,77.582504,162234000
1/29/2020,81.1125,81.962502,80.345001,81.0850,79.20649,216229200
1/30/2020,80.1350,81.022499,79.6875,80.9675,79.091705,126743200
1/31/2020,80.2325,80.669998,77.072502,77.3775,75.584885,199588400
2/3/2020,76.0750,78.372498,75.555,77.1650,75.377296,173788400
2/4/2020,78.8275,79.910004,78.407501,79.7125,77.865799,136616400
2/5/2020,80.8800,81.190002,79.737503,80.3625,78.500732,118826800
2/6/2020,80.6425,81.305,80.065002,81.3025,79.418953,105425600
2/7/2020,80.5925,80.849998,79.5,80.0075,78.339455,117684000
2/10/2020,78.5450,80.387497,78.462502,80.3875,78.71151,109348800
2/11/2020,80.9000,80.974998,79.677498,79.9025,78.236626,94323200
2/12/2020,80.3675,81.805,80.3675,81.8000,80.094566,113730400
2/13/2020,81.0475,81.555,80.837502,81.2175,79.5242,94747600
2/14/2020,81.1850,81.495003,80.712502,81.2375,79.5438,80113600
2/18/2020,78.8400,79.9375,78.652496,79.7500,78.087296,152531200
2/19/2020,80.0000,81.142502,80,80.9050,79.218216,93984000
2/20/2020,80.6575,81.162498,79.552498,80.0750,78.40554,100566000
2/21/2020,79.6550,80.112503,77.625,78.2625,76.630821,129554000
2/24/2020,74.3150,76.044998,72.307503,74.5450,72.990837,222195200
2/25/2020,75.2375,75.6325,71.532501,72.0200,70.51844,230673600
2/26/2020,71.6325,74.470001,71.625,73.1625,71.637146,198054800
2/27/2020,70.2750,71.5,68.239998,68.3800,66.954353,320605600
2/28/2020,64.3150,69.602501,64.092499,68.3400,66.915192,426510000
3/2/2020,70.5700,75.360001,69.43,74.7025,73.145035,341397200
3/3/2020,75.9175,76,71.449997,72.3300,70.822006,319475600
3/4/2020,74.1100,75.849998,73.282501,75.6850,74.107048,219178400
3/5/2020,73.8800,74.887497,72.852501,73.2300,71.703247,187572800
3/6/2020,70.5000,72.705002,70.307503,72.2575,70.751007,226176800
3/9/2020,65.9375,69.522499,65.75,66.5425,65.155174,286744800
3/10/2020,69.2850,71.610001,67.342499,71.3350,69.847755,285290000
3/11/2020,69.3475,70.305,67.964996,68.8575,67.421906,255598800
3/12/2020,63.9850,67.5,62,62.0575,60.763672,418474000
3/13/2020,66.2225,69.980003,63.237499,69.4925,68.043671,370732000
3/16/2020,60.4875,64.769997,60,60.5525,59.290047,322423600
3/17/2020,61.8775,64.402496,59.599998,63.2150,61.897041,324056000
3/18/2020,59.9425,62.5,59.279999,61.6675,60.381805,300233600
3/19/2020,61.8475,63.209999,60.6525,61.1950,59.919155,271857200
3/20/2020,61.7950,62.9575,57,57.3100,56.115158,401693200
3/23/2020,57.0200,57.125,53.1525,56.0925,54.923035,336752800
3/24/2020,59.0900,61.922501,58.575001,61.7200,60.433208,287531200
3/25/2020,62.6875,64.5625,61.075001,61.3800,60.1003,303602000
3/26/2020,61.6300,64.669998,61.59,64.6100,63.262962,252087200
3/27/2020,63.1875,63.967499,61.762501,61.9350,60.643726,204216800
3/30/2020,62.6850,63.880001,62.349998,63.7025,62.374378,167976400
3/31/2020,63.9000,65.622498,63,63.5725,62.247086,197002000
4/1/2020,61.6250,62.18,59.782501,60.2275,58.971828,176218400
4/2/2020,60.0850,61.287498,59.224998,61.2325,59.955868,165934000
4/3/2020,60.7000,61.424999,59.7425,60.3525,59.094215,129880000
4/6/2020,62.7250,65.777496,62.345001,65.6175,64.249458,201820400
4/7/2020,67.7000,67.925003,64.75,64.8575,63.505287,202887200
4/8/2020,65.6850,66.842499,65.307503,66.5175,65.130692,168895200
4/9/2020,67.1750,67.517502,66.175003,66.9975,65.600662,161834800
4/13/2020,67.0775,68.425003,66.457497,68.3125,66.888268,131022800
4/14/2020,70.0000,72.0625,69.512497,71.7625,70.266327,194994800
4/15/2020,70.6000,71.582497,70.157501,71.1075,69.624992,131154400
4/16/2020,71.8450,72.050003,70.587502,71.6725,70.178215,157125200
4/17/2020,71.1725,71.737503,69.214996,70.7000,69.22599,215250000
4/20/2020,69.4875,70.419998,69.212502,69.2325,67.789078,130015200
4/21/2020,69.0700,69.3125,66.357498,67.0925,65.693695,180991600
4/22/2020,68.4025,69.474998,68.050003,69.0250,67.585907,116862400
4/23/2020,68.9675,70.4375,68.717499,68.7575,67.32399,124814400
4/24/2020,69.3000,70.752502,69.25,70.7425,69.267609,126161200
4/27/2020,70.4500,71.135002,69.987503,70.7925,69.316566,117087600
4/28/2020,71.2700,71.457497,69.550003,69.6450,68.192978,112004800
4/29/2020,71.1825,72.417503,70.972504,71.9325,70.432793,137280800
4/30/2020,72.4900,73.6325,72.087502,73.4500,71.918648,183064000
5/1/2020,71.5625,74.75,71.462502,72.2675,70.760803,240616800
5/4/2020,72.2925,73.422501,71.580002,73.2900,71.762001,133568000
5/5/2020,73.7650,75.25,73.614998,74.3900,72.83905,147751200
5/6/2020,75.1150,75.809998,74.717499,75.1575,73.590561,142333600
5/7/2020,75.8050,76.292503,75.4925,75.9350,74.351845,115215200
5/8/2020,76.4100,77.587502,76.072502,77.5325,76.121529,133838400
5/11/2020,77.0250,79.262497,76.809998,78.7525,77.319336,145946400
5/12/2020,79.4575,79.922501,77.727501,77.8525,76.435707,162301200
5/13/2020,78.0375,78.987503,75.802498,76.9125,75.512825,200622400
5/14/2020,76.1275,77.447502,75.3825,77.3850,75.976723,158929200
5/15/2020,75.0875,76.974998,75.052498,76.9275,75.527542,166348400
5/18/2020,78.2925,79.125,77.580002,78.7400,77.307068,135178400
5/19/2020,78.7575,79.629997,78.252502,78.2850,76.860352,101729600
5/20/2020,79.1700,79.879997,79.129997,79.8075,78.355156,111504800
5/21/2020,79.6650,80.222504,78.967499,79.2125,77.77095,102688800
5/22/2020,78.9425,79.807503,78.837502,79.7225,78.27169,81803200
5/26/2020,80.8750,81.059998,79.125,79.1825,77.741524,125522000
5/27/2020,79.0350,79.677498,78.272499,79.5275,78.080231,112945200
5/28/2020,79.1925,80.860001,78.907501,79.5625,78.114594,133560800
5/29/2020,79.8125,80.287498,79.1175,79.4850,78.038506,153532400
6/1/2020,79.4375,80.587502,79.302498,80.4625,78.998222,80791200
6/2/2020,80.1875,80.860001,79.732498,80.8350,79.363945,87642800
6/3/2020,81.1650,81.550003,80.574997,81.2800,79.800819,104491200
6/4/2020,81.0975,81.404999,80.195,80.5800,79.113571,87560400
6/5/2020,80.8375,82.9375,80.807503,82.8750,81.366806,137250400
6/8/2020,82.5625,83.400002,81.830002,83.3650,81.8479,95654400
6/9/2020,83.0350,86.402496,83.002502,85.9975,84.432495,147712400
6/10/2020,86.9750,88.692497,86.522499,88.2100,86.604729,166651600
6/11/2020,87.3275,87.764999,83.870003,83.9750,82.4468,201662400
6/12/2020,86.1800,86.949997,83.555,84.7000,83.158592,200146000
6/15/2020,83.3125,86.419998,83.144997,85.7475,84.18705,138808800
6/16/2020,87.8650,88.300003,86.18,88.0200,86.41819,165428800
6/17/2020,88.7875,88.849998,87.772499,87.8975,86.297928,114406400
6/18/2020,87.8525,88.362503,87.305,87.9325,86.332283,96820400
6/19/2020,88.6600,89.139999,86.287498,87.4300,85.838928,264476000
6/22/2020,87.8350,89.864998,87.787498,89.7175,88.084793,135445200
6/23/2020,91.0000,93.095001,90.567497,91.6325,89.964935,212155600
6/24/2020,91.2500,92.197502,89.629997,90.0150,88.376884,192623200
6/25/2020,90.1750,91.25,89.392502,91.2100,89.55014,137522400
6/26/2020,91.1025,91.330002,88.254997,88.4075,86.798645,205256800
6/29/2020,88.3125,90.542503,87.82,90.4450,88.799065,130646000
6/30/2020,90.0200,91.495003,90,91.2000,89.540321,140223200
7/1/2020,91.2800,91.839996,90.977501,91.0275,89.370956,110737200
7/2/2020,91.9625,92.6175,90.910004,91.0275,89.370956,114041600
7/6/2020,92.5000,93.945,92.467499,93.4625,91.761642,118655600
7/7/2020,93.8525,94.654999,93.057503,93.1725,91.476921,112424400
7/8/2020,94.1800,95.375,94.089996,95.3425,93.607422,117092000
7/9/2020,96.2625,96.317497,94.672501,95.7525,94.009972,125642800
7/10/2020,95.3350,95.980003,94.705002,95.9200,94.174416,90257200
7/13/2020,97.2650,99.955002,95.2575,95.4775,93.739967,191649200
7/14/2020,94.8400,97.254997,93.877502,97.0575,95.291214,170989200
7/15/2020,98.9900,99.247498,96.489998,97.7250,95.946571,153198000
7/16/2020,96.5625,97.404999,95.904999,96.5225,94.765945,110577600
7/17/2020,96.9875,97.147499,95.839996,96.3275,94.574509,92186800
7/20/2020,96.4175,98.5,96.0625,98.3575,96.567551,90318000
7/21/2020,99.1725,99.25,96.7425,97.0000,95.234764,103433200
7/22/2020,96.6925,97.974998,96.602501,97.2725,95.502304,89001600
7/23/2020,96.9975,97.077499,92.010002,92.8450,91.15538,197004400
7/24/2020,90.9875,92.970001,89.144997,92.6150,90.929565,185438800
7/27/2020,93.7100,94.904999,93.480003,94.8100,93.08461,121214000
7/28/2020,94.3675,94.550003,93.247498,93.2525,91.555466,103625600
7/29/2020,93.7500,95.230003,93.712502,95.0400,93.31044,90329200
7/30/2020,94.1875,96.297501,93.767502,96.1900,94.439514,158130000
7/31/2020,102.8850,106.415001,100.824997,106.2600,104.326248,374336800
8/3/2020,108.2000,111.637497,107.892502,108.9375,106.955025,308151200
8/4/2020,109.1325,110.790001,108.387497,109.6650,107.669273,173071600
8/5/2020,109.3775,110.392502,108.897499,110.0625,108.059547,121776800
8/6/2020,110.4050,114.412498,109.797501,113.9025,111.829674,202428800
8/7/2020,113.2050,113.675003,110.292503,111.1125,109.28714,198045600
8/10/2020,112.6000,113.775002,110,112.7275,110.875595,212403600
8/11/2020,111.9700,112.482498,109.107498,109.3750,107.578178,187902400
8/12/2020,110.4975,113.275002,110.297501,113.0100,111.153465,165598000
8/13/2020,114.4300,116.042503,113.927498,115.0100,113.120605,210082000
8/14/2020,114.8300,115,113.044998,114.9075,113.019791,165565200
8/17/2020,116.0625,116.087502,113.962502,114.6075,112.724724,119561600
8/18/2020,114.3525,116,114.0075,115.5625,113.664024,105633600
8/19/2020,115.9825,117.162498,115.610001,115.7075,113.806648,145538000
8/20/2020,115.7500,118.392502,115.732498,118.2750,116.33197,126907200
8/21/2020,119.2625,124.8675,119.25,124.3700,122.326843,338054800
8/24/2020,128.6975,128.785004,123.9375,125.8575,123.789894,345937600
8/25/2020,124.6975,125.18,123.052498,124.8250,122.774353,211495600
8/26/2020,126.1800,126.9925,125.082497,126.5225,124.443977,163022400
8/27/2020,127.1425,127.485001,123.832497,125.0100,122.956322,155552400
8/28/2020,126.0125,126.442497,124.577499,124.8075,122.757156,187630000
8/31/2020,127.5800,131,126,129.0400,126.920113,225702700
9/1/2020,132.7600,134.800003,130.529999,134.1800,131.975677,151948100
9/2/2020,137.5900,137.979996,127,131.4000,129.241333,200119000
9/3/2020,126.9100,128.839996,120.5,120.8800,118.894157,257599600
9/4/2020,120.0700,123.699997,110.889999,120.9600,118.972862,332607200
9/8/2020,113.9500,118.989998,112.68,112.8200,110.966599,231366600
9/9/2020,117.2600,119.139999,115.260002,117.3200,115.392647,176940500
9/10/2020,120.3600,120.5,112.5,113.4900,111.625565,182274400
9/11/2020,114.5700,115.230003,110,112.0000,110.160049,180860300
9/14/2020,114.7200,115.93,112.800003,115.3600,113.464851,140150100
9/15/2020,118.3300,118.830002,113.610001,115.5400,113.641884,184642000
9/16/2020,115.2300,116,112.040001,112.1300,110.287918,154679000
9/17/2020,109.7200,112.199997,108.709999,110.3400,108.527313,178011000
9/18/2020,110.4000,110.879997,106.089996,106.8400,105.084816,287104900
9/21/2020,104.5400,110.190002,103.099998,110.0800,108.271591,195713800
9/22/2020,112.6800,112.860001,109.160004,111.8100,109.973167,183055400
9/23/2020,111.6200,112.110001,106.769997,107.1200,105.360229,150718700
9/24/2020,105.1700,110.25,105,108.2200,106.442154,167743300
9/25/2020,108.4300,112.440002,107.669998,112.2800,110.435455,149981400
9/28/2020,115.0100,115.32,112.779999,114.9600,113.071434,137672400
9/29/2020,114.5500,115.309998,113.57,114.0900,112.215714,99382200
9/30/2020,113.7900,117.260002,113.620003,115.8100,113.907471,142675200
10/1/2020,117.6400,117.720001,115.830002,116.7900,114.871361,116120400
10/2/2020,112.8900,115.370003,112.220001,113.0200,111.163284,144712000
10/5/2020,113.9100,116.650002,113.550003,116.5000,114.586121,106243800
10/6/2020,115.7000,116.120003,112.25,113.1600,111.300995,161498200
10/7/2020,114.6200,115.550003,114.129997,115.0800,113.189476,96849000
10/8/2020,116.2500,116.400002,114.589996,114.9700,113.081276,83477200
10/9/2020,115.2800,117,114.919998,116.9700,115.048401,100506900
10/12/2020,120.0600,125.18,119.279999,124.4000,122.356339,240226800
10/13/2020,125.2700,125.389999,119.650002,121.1000,119.110558,262330500
10/14/2020,121.0000,123.029999,119.620003,121.1900,119.199097,150712000
10/15/2020,118.7200,121.199997,118.150002,120.7100,118.726967,112559200
10/16/2020,121.2800,121.550003,118.809998,119.0200,117.064713,115393800
10/19/2020,119.9600,120.419998,115.660004,115.9800,114.074684,120639300
10/20/2020,116.2000,118.980003,115.629997,117.5100,115.579536,124423700
10/21/2020,116.6700,118.709999,116.449997,116.8700,114.95005,89946000
10/22/2020,117.4500,118.040001,114.589996,115.7500,113.84845,101988000
10/23/2020,116.3900,116.550003,114.279999,115.0400,113.150108,82572600
10/26/2020,114.0100,116.550003,112.879997,115.0500,113.15995,111850700
10/27/2020,115.4900,117.279999,114.540001,116.6000,114.684494,92276800
10/28/2020,115.0500,115.43,111.099998,111.2000,109.373199,143937800
10/29/2020,112.3700,116.93,112.199997,115.3200,113.425514,146129200
10/30/2020,111.0600,111.989998,107.720001,108.8600,107.07164,190272600
11/2/2020,109.1100,110.68,107.32,108.7700,106.983116,122866900
11/3/2020,109.6600,111.489998,108.730003,110.4400,108.625687,107624400
11/4/2020,114.1400,115.589996,112.349998,114.9500,113.061592,138235500
11/5/2020,117.9500,119.620003,116.870003,119.0300,117.074562,126387100
11/6/2020,118.3200,119.199997,116.129997,118.6900,116.941559,114457900
11/9/2020,120.5000,121.989998,116.050003,116.3200,114.606461,154515300
11/10/2020,115.5500,117.589996,114.129997,115.9700,114.26162,138023400
11/11/2020,117.1900,119.629997,116.440002,119.4900,117.729759,112295000
11/12/2020,119.6200,120.529999,118.57,119.2100,117.453888,103162300
11/13/2020,119.4400,119.669998,117.870003,119.2600,117.503151,81581900
11/16/2020,118.9200,120.989998,118.150002,120.3000,118.52784,91183000
11/17/2020,119.5500,120.669998,118.959999,119.3900,117.631248,74271000
11/18/2020,118.6100,119.82,118,118.0300,116.291283,76322100
11/19/2020,117.5900,119.059998,116.809998,118.6400,116.892296,74113000
11/20/2020,118.6400,118.769997,117.290001,117.3400,115.611427,73604300
11/23/2020,117.1800,117.620003,113.75,113.8500,112.172844,127959300
11/24/2020,113.9100,115.849998,112.589996,115.1700,113.473404,113874200
11/25/2020,115.5500,116.75,115.169998,116.0300,114.320747,76499200
11/27/2020,116.5700,117.489998,116.220001,116.5900,114.872475,46691300
11/30/2020,116.9700,120.970001,116.809998,119.0500,117.296257,169410200
12/1/2020,121.0100,123.470001,120.010002,122.7200,120.912186,127728200
12/2/2020,122.0200,123.370003,120.889999,123.0800,121.266884,89004200
12/3/2020,123.5200,123.779999,122.209999,122.9400,121.12896,78967600
12/4/2020,122.6000,122.860001,121.519997,122.2500,120.449104,78260400
12/7/2020,122.3100,124.57,122.25,123.7500,121.927025,86712000
12/8/2020,124.3700,124.980003,123.089996,124.3800,122.547737,82225500
12/9/2020,124.5300,125.949997,121,121.7800,119.986031,115089200
12/10/2020,120.5000,123.870003,120.150002,123.2400,121.42453,81312200
12/11/2020,122.4300,122.760002,120.550003,122.4100,120.606758,86939800
12/14/2020,122.6000,123.349998,121.540001,121.7800,119.986031,79184500
12/15/2020,124.3400,127.900002,124.129997,127.8800,125.99617,157243700
12/16/2020,127.4100,128.369995,126.559998,127.8100,125.9272,98208600
12/17/2020,128.9000,129.580002,128.039993,128.7000,126.804092,94359800
12/18/2020,128.9600,129.100006,126.120003,126.6600,124.794144,192541500
12/21/2020,125.0200,128.309998,123.449997,128.2300,126.341011,121251600
12/22/2020,131.6100,134.410004,129.649994,131.8800,129.937271,168904800
12/23/2020,132.1600,132.429993,130.779999,130.9600,129.030823,88223700
12/24/2020,131.3200,133.460007,131.100006,131.9700,130.025925,54930100
12/28/2020,133.9900,137.339996,133.509995,136.6900,134.676392,124486200
12/29/2020,138.0500,138.789993,134.339996,134.8700,132.883209,121047300
12/30/2020,135.5800,135.990005,133.399994,133.7200,131.750137,96452100
12/31/2020,134.0800,134.740005,131.720001,132.6900,130.735321,99116600
1/4/2021,133.5200,133.610001,126.760002,129.4100,127.503632,143301900
1/5/2021,128.8900,131.740005,128.429993,131.0100,129.080093,97664900
1/6/2021,127.7200,131.050003,126.379997,126.6000,124.735023,155088000
1/7/2021,128.3600,131.630005,127.860001,130.9200,128.991394,109578200
1/8/2021,132.4300,132.630005,130.229996,132.0500,130.104721,105158200
1/11/2021,129.1900,130.169998,128.5,128.9800,127.079964,100384500
1/12/2021,128.5000,129.690002,126.860001,128.8000,126.902649,91951100
